row ID,Activity,a_acc,a_don,density,FCharge,logP(o/w),logS,PC+,PC-,TPSA,Weight
3174,1,0.05,0.04,0.269359,0,0.502627,0.746577,0,0,0.059809,0.106244
3175,0,0,0,0.247785,0,0.610677,0.595704,0,0,0,0.163711
3176,0,0,0,0.180426,0,0.561008,0.696504,0,0,0,0.093017
3179,0,0,0,0.386115,0,0.526568,0.736576,0,0,0,0.067927
3180,0,0,0,0.350492,0,0.506373,0.799929,0,0,0,0.047179
3181,0,0,0,0.380661,0,0.525206,0.736769,0,0,0.058896,0.074284
3182,1,0.05,0,0.212688,0,0.532183,0.699634,0,0,0.048048,0.156335
3185,1,0,0,0.167831,0,0.515358,0.787059,0,0,0,0.050565
3188,0,0,0,0.194502,0,0.502942,0.796932,0,0,0,0.042115
3189,0,0,0,0.1192,0.333333,0.483873,0.830367,0,0,0.003869,0.031019
3190,0,0,0,0.097616,0,0.491589,0.828297,0,0,0,0.029817
3193,1,0.05,0.04,0.240635,0,0.543237,0.746285,0,0,0.042572,0.0948
3194,0,0,0,0.322218,0,0.562287,0.708052,0,0,0,0.082397
3198,0,0,0,0.232645,0,0.620705,0.595297,0,0,0,0.195079
3207,0,0,0,0.285056,0,0.57289,0.672594,0,0,0,0.150455
3209,0,0,0,0.285056,0,0.57289,0.672594,0,0,0,0.150455
3212,0,0,0,0.197923,0,0.563725,0.704058,0,0,0,0.084568
3213,0,0,0.04,0.265417,0,0.578625,0.653708,0,0,0.033446,0.135109
3216,0,0.025,0.04,0.179184,0,0.537118,0.750461,0,0,0.026003,0.073457
3220,1,0,0,0.143055,0.666667,0.554501,0.688596,0,0,0,0.190999
3223,0,0.075,0.12,0.260993,0,0.533304,0.701938,0,0,0.069886,0.132794
3224,0,0.25,0.24,0.197021,0,0.534191,0.618574,0,0,0.21354,0.280864
3225,0,0.075,0.04,0.198607,0,0.570429,0.596958,0,0,0.152048,0.239564
3226,0,0.05,0.08,0.189173,0,0.594671,0.613883,0,0,0.118705,0.193118
3228,0,0.05,0.08,0.182549,0,0.603518,0.604908,0,0,0.063408,0.186707
3229,0,0.075,0.12,0.203285,0,0.529756,0.751756,0,0,0.073948,0.099966
3231,0,0,0.04,0.20637,0,0.546046,0.715873,0,0,0.033446,0.093612
3233,1,0,0.04,0.210828,0,0.526622,0.713505,0,0,0.092342,0.099968
3234,0,0.075,0.08,0.210765,0,0.57493,0.614132,0,0,0.09864,0.19938
3235,0,0,0,0.261351,0,0.599704,0.641893,0,0,0,0.126064
3238,0,0.05,0.08,0.218855,0,0.660399,0.565136,0,0,0.052006,0.220374
3239,0,0,0,0.208932,0,0.678433,0.508104,0,0,0,0.19265
3241,0,0.1,0.04,0.210206,0,0.53682,0.713832,0,0,0.105504,0.208499
3244,1,0.05,0.08,0.202059,0,0.5302,0.765782,0,0,0.052006,0.083094
3246,0,0.025,0,0.199667,0,0.566681,0.687471,0,0,0.021941,0.10144
3247,0,0,0,0.197923,0,0.567125,0.704058,0,0,0,0.084568
3248,0,0,0,0.236017,0,0.563991,0.670608,0,0,0.058896,0.111672
3249,1,0.05,0,0.244344,0,0.52949,0.698677,0,0,0.033137,0.085758
3251,0,0.025,0.04,0.254184,0,0.616039,0.550287,0,0,0.149824,0.255422
3253,1,0,0,0.236017,0,0.563991,0.670608,0,0,0.058896,0.111672
3254,0,0.05,0.12,0.192255,0,0.518995,0.74825,0,0,0.08139,0.099373
3260,0,0.05,0.08,0.20183,0,0.633673,0.583179,0,0,0.052006,0.189743
3262,1,0,0,0.281494,0,0.655236,0.550873,0,0,0,0.222105
3264,0,0.125,0.08,0.173977,0,0.514738,0.61025,0,0,0.152562,0.235455
3265,0,0.025,0,0.120043,0,0.569076,0.694955,0,0,0.020052,0.13741
3267,0,0.1,0.12,0.178431,0,0.506105,0.665544,0,0,0.152138,0.204099
3269,0,0.1,0.12,0.233667,0,0.440089,0.77827,0,0,0.152138,0.154618
3273,0,0.15,0.08,0.169178,0,0.550007,0.561032,0,0,0.156662,0.32253
3274,0,0.05,0.08,0.164662,0,0.565558,0.633622,0,0,0.122304,0.172315
3276,0,0.05,0.08,0.183683,0,0.537827,0.736435,0,0,0.047945,0.090329
3279,0,0.025,0.04,0.116283,0,0.529579,0.774751,0,0,0.026003,0.061158
3280,0,0.075,0.08,0.163816,0,0.486829,0.633709,0,0,0.116597,0.129532
3282,1,0.025,0.04,0.087158,0,0.581316,0.705226,0,0,0.026003,0.106996
3285,0,0,0,0.139506,0,0.556186,0.728347,0,0,0,0.072269
3286,0,0.05,0.08,0.183683,0,0.537827,0.736435,0,0,0.047945,0.090329
3288,1,0.05,0,0.146734,0,0.612239,0.613401,0,0,0.03477,0.208815
3291,1,0.075,0,0.191475,0,0.535723,0.666291,0,0,0.051338,0.199437
3292,0,0,0,0.231136,0,0.575011,0.690417,0,0,0,0.104778
3298,0,0.05,0,0.145922,0,0.640946,0.563218,0,0,0.050657,0.233762
3299,0,0,0.04,0.166304,0,0.527509,0.746955,0,0,0.033446,0.072864
3302,0,0.025,0.04,0.179184,0,0.538271,0.750461,0,0,0.026003,0.073457
3303,0,0,0,0.152753,0,0.593052,0.626229,0,0,0.07076,0.146399
3304,0,0.075,0,0.162595,0,0.576763,0.646361,0,0,0.055747,0.157884
3306,0,0,0.04,0.104473,0,0.518817,0.771245,0,0,0.033446,0.060566
3307,0,0,0.04,0.166304,0,0.527509,0.746955,0,0,0.033446,0.072864
3309,1,0.025,0.08,0.143867,0,0.500902,0.793358,0,0,0.059449,0.061753
3310,0,0.1,0.2,0.131094,0,0.551574,0.700225,0,0,0.111352,0.150972
3313,0,0.05,0.08,0.217549,0,0.554117,0.705353,0,0,0.047945,0.111077
3317,0,0.075,0.08,0.203764,0,0.511131,0.770043,0,0,0.064513,0.090924
3320,0,0.1,0.12,0.102868,0,0.573333,0.652942,0,0,0.097213,0.193218
3321,0,0.05,0.04,0.090255,0,0.588529,0.636094,0,0,0.063511,0.174539
3325,0,0.05,0,0.069637,0,0.628707,0.645018,0,0,0.016029,0.18242
3326,0,0.05,0,0.071854,0,0.613097,0.658868,0,0,0.016029,0.173971
3328,0,0,0,0.213809,0,0.578509,0.665422,0,0,0,0.113765
3330,0,0.05,0.08,0.099349,0,0.521419,0.710652,0,0,0.036865,0.091314
3333,0,0.05,0.04,0.109735,0,0.607894,0.589125,0,0,0.053973,0.182007
3334,0,0.1,0.08,0.116905,0,0.540458,0.650537,0,0,0.093267,0.16185
3337,0,0,0,0.154135,0,0.546341,0.73514,0,0,0,0.06382
3340,0,0.05,0,0.080073,0,0.593141,0.667287,0,0,0.02707,0.171544
3344,1,0.075,0.04,0.086604,0,0.611264,0.628996,0,0,0.065169,0.184181
3346,1,0.025,0.04,0.097116,0,0.550776,0.693414,0,0,0.053433,0.150406
3347,0,0.05,0.08,0.288273,0,0.686475,0.50767,0,0,0.075272,0.352354
3351,0,0.075,0,0.137124,0,0.558226,0.677443,0,0,0.055747,0.137136
3352,0,0.05,0,0.161991,0,0.505129,0.760267,0,0,0.043883,0.09011
3356,0,0.075,0.12,0.200271,0,0.496231,0.764103,0,0,0.069886,0.091298
3357,0,0,0,0.178962,0,0.649815,0.552537,0,0,0,0.170469
3360,0,0,0,0.231136,0,0.575011,0.690417,0,0,0,0.104778
3361,0,0.1,0.08,0.239675,0,0.436925,0.747038,0,0,0.154657,0.138339
3362,0,0.125,0.04,0.170323,0,0.47524,0.717018,0,0,0.13724,0.205906
3363,0,0.025,0,0.232433,0,0.55403,0.705503,0,0,0.016569,0.114361
3365,0,0.125,0.08,0.103221,0,0.596452,0.615809,0,0,0.101982,0.231826
3368,0,0.05,0.04,0.097408,0,0.544715,0.681065,0,0,0.047379,0.164283
3369,0,0.05,0,0.092176,0,0.546903,0.664101,0,0,0.041993,0.146789
3371,0,0.05,0,0.098517,0,0.558906,0.601796,0,0,0.0613,0.156468
3372,0,0.05,0,0.101355,0,0.577443,0.637021,0,0,0.038793,0.171503
3374,0,0.075,0.04,0.146796,0,0.508145,0.664844,0,0,0.103435,0.16848
3375,0,0.025,0.04,0.086102,0,0.53422,0.758281,0,0,0.015463,0.093148
3377,0,0.075,0.08,0.089194,0,0.614516,0.55012,0,0,0.089514,0.245698
3378,0,0.025,0,0.087886,0,0.559882,0.690136,0,0,0.016029,0.147409
3380,1,0.05,0.04,0.115778,0,0.594915,0.622236,0,0,0.041891,0.15706
3381,0,0.05,0.04,0.079772,0,0.556423,0.708095,0,0,0.032032,0.1625
3382,0,0,0,0.083311,0,0.566061,0.686732,0,0,0,0.073226
3384,0,0.125,0.12,0.143064,0,0.555152,0.637811,0,0,0.123744,0.213102
3386,0,0.075,0.04,0.081895,0,0.610968,0.619068,0,0,0.049898,0.26384
3387,0,0.05,0.08,0.114957,0,0.5166,0.748783,0,0,0.036865,0.07563
3388,0,0.025,0,0.091807,0,0.543562,0.728044,0,0,0.016569,0.08227
3389,0,0.025,0.04,0.146832,0,0.504509,0.725898,0,0,0.066904,0.076818
3391,0,0.075,0.08,0.14938,0,0.512816,0.775883,0,0,0.053433,0.067776
3392,1,0.05,0.04,0.158288,0,0.51527,0.729404,0,0,0.059462,0.077411
3393,0,0.075,0.04,0.173223,0,0.494664,0.736351,0,0,0.075233,0.11422
3395,0,0.075,0.08,0.158624,0,0.518788,0.732499,0,0,0.079951,0.128099
3396,0,0.05,0.04,0.083582,0,0.559734,0.707778,0,0,0.037405,0.119684
3397,0,0.05,0.04,0.083582,0,0.559734,0.707778,0,0,0.037405,0.119684
3398,0,0.05,0.08,0.141948,0,0.520384,0.767517,0,0,0.047945,0.069581
3399,0,0,0,0.195808,0,0.557569,0.721499,0,0,0,0.08403
3400,0,0.075,0.08,0.093384,0,0.561774,0.662357,0,0,0.05977,0.161262
3401,0,0,0,0.139035,0,0.626164,0.60135,0,0,0,0.130406
3402,0,0,0,0.154135,0,0.547435,0.73514,0,0,0,0.06382
3405,0,0.025,0.04,0.095326,0,0.505455,0.77286,0,0,0.019628,0.093743
3406,0,0,0,0.139506,0,0.555033,0.728347,0,0,0,0.072269
3407,0,0.05,0,0.175697,0,0.575787,0.630117,0,0,0.0554,0.150275
3408,0,0.025,0.08,0.148097,0,0.527923,0.722995,0,0,0.046814,0.113872
3409,0,0.025,0.08,0.148097,0,0.527923,0.722995,0,0,0.046814,0.113872
3411,0,0.05,0,0.244685,0,0.550658,0.692053,0,0,0.043883,0.123157
3413,0,0.025,0,0.232433,0,0.552907,0.69903,0,0,0.016569,0.114361
3414,0,0.05,0.04,0.122861,0,0.541611,0.736376,0,0,0.032032,0.113058
3415,0,0,0,0.083311,0,0.564908,0.686732,0,0,0,0.073226
3416,0,0,0,0.097617,0,0.52884,0.766222,0,0,0,0.043072
3417,0,0.025,0,0.129037,0,0.501759,0.799914,0,0,0.021941,0.055138
3418,0,0,0,0.195808,0,0.556416,0.721499,0,0,0,0.08403
3419,1,0.025,0,0.07031,0,0.637487,0.605288,0,0,0.022905,0.18299
3422,0,0.1,0,0.127252,0,0.622116,0.574765,0,0,0.066274,0.157876
3424,0,0.025,0.04,0.083023,0,0.535078,0.750103,0,0,0.033446,0.085913
3425,0,0,0,0.154135,0,0.546282,0.73514,0,0,0,0.06382
3426,0,0.025,0,0.100445,0,0.566415,0.69723,0,0,0.004165,0.134168
3427,0,0.05,0.04,0.187939,0,0.482306,0.75663,0,0,0.077328,0.090706
3428,0,0.025,0,0.121805,0,0.50439,0.806303,0,0,0.016569,0.043667
3430,0,0.1,0,0.111228,0,0.555654,0.64942,0,0,0.07702,0.191426
3433,0,0.075,0.04,0.183679,0,0.532269,0.621276,0,0,0.103435,0.200065
3435,1,0.025,0,0.281398,0,0.586135,0.668799,0,0,0.016569,0.126659
3436,0,0.025,0,0.254026,0,0.569845,0.699881,0,0,0.016569,0.105911
3437,0,0.075,0,0.270407,0,0.49493,0.667208,0,0,0.049706,0.086353
3438,1,0.075,0.04,0.179914,0,0.535728,0.598621,0,0,0.065169,0.141236
3439,0,0.05,0,0.15485,0,0.551826,0.738454,0,0,0.033137,0.095164
3440,1,0.025,0,0.259352,0,0.572567,0.674421,0,0,0.016569,0.135109
3441,1,0.05,0,0.156491,0,0.576911,0.68286,0,0,0.033137,0.095164
3442,0,0.05,0,0.227684,0,0.492772,0.800191,0,0,0.023728,0.069839
3445,0,0,0,0.445753,0,0.499641,0.807041,0,0,0,0.053207
3447,0,0.025,0,0.169374,0,0.464804,0.82489,0,0,0.030579,0.020748
3448,0,0,0,0.194502,0,0.51935,0.78469,0,0,0,0.042115
3449,0,0.025,0,0.107969,0,0.506016,0.800904,0,0,0.021941,0.056352
3453,1,0.05,0.04,0.117553,0,0.498684,0.743138,0,0,0.059346,0.102759
3462,0,0.025,0.04,0.105655,0.333333,0.449874,0.859279,0,0,0.026003,0.067218
3463,0,0,0,0.070125,0,0.556866,0.746346,0,0,0,0.076869
3464,0,0,0,0.41773,0,0.528455,0.748287,0,0,0,0.117628
3465,0,0,0,0.249268,0,0.516275,0.776076,0,0,0,0.064078
3467,0,0,0,0.330193,0,0.524526,0.738945,0,0,0,0.076377
3468,0,0,0,0.194502,0,0.509978,0.794619,0,0,0,0.04333
3470,0,0.1,0.16,0.273345,0,0.429268,0.848568,0,0,0.095889,0.080445
3471,1,0.1,0,0.157024,0,0.567923,0.618326,0,0,0.113023,0.21251
3472,0,0.025,0,0.149309,0,0.521212,0.774731,0,0,0.011864,0.078314
3473,0,0.1,0,0.190615,0,0.533126,0.722867,0,0,0.057534,0.172586
3477,0,0,0,0.11463,0,0.499512,0.819859,0,0,0,0.021367
3478,0,0.025,0,0.19779,0,0.472698,0.839486,0,0,0.021941,0.022555
3481,0,0.025,0,0.155222,0,0.529933,0.717615,0,0,0.092702,0.113584
3485,1,0,0,0.147252,0,0.531973,0.732579,0,0,0.058896,0.078625
3486,0,0,0,0.088173,0,0.532801,0.76603,0,0,0,0.051521
3487,0,0,0,0.080823,0,0.541552,0.745969,0,0,0,0.05997
3488,0,0,0,0.139506,0,0.550244,0.734947,0,0,0,0.072269
3489,1,0,0,0.147252,0,0.53082,0.732579,0,0,0.058896,0.078625
3493,0,0.025,0,0.182903,0,0.470687,0.828526,0,0,0.016106,0.031004
3495,0,0.2,0.2,0.221508,0,0.4366,0.790909,0,0,0.165608,0.214789
3496,0,0,0,0.363856,0,0.502409,0.794575,0,0,0,0.061656
3497,0,0.025,0,0.139778,0,0.467406,0.829888,0,0,0.030579,0.029197
3498,0,0.025,0.04,0.098917,0,0.509594,0.763723,0,0,0.037405,0.094336
3499,0,0.025,0.04,0.093023,0,0.512195,0.761121,0,0,0.037405,0.102785
3500,0,0.025,0,0.073377,0,0.57963,0.662973,0,0,0.021941,0.119088
3501,0,0,0,0.268541,0,0.528544,0.777494,0,0,0,0.078554
3503,0,0,0,0.133376,0,0.548588,0.774307,0,0,0,0.068677
3504,0,0,0,0.194502,0,0.509387,0.799929,0,0,0,0.04333
3505,0,0,0,0.2331,0,0.496319,0.80847,0,0,0,0.034881
3506,0,0.025,0,0.092385,0,0.489372,0.836645,0,0,0.004165,0.048524
3507,1,0.025,0,0.106941,0,0.542823,0.726382,0,0,0.008329,0.139839
3508,0,0.025,0.04,0.070708,0,0.550569,0.750901,0,0,0.015463,0.102812
3509,0,0,0,0.29393,0,0.493551,0.820936,0,0,0,0.026431
3510,0,0.025,0,0.168819,0,0.488307,0.798684,0,0,0.021941,0.07891
3511,0,0.075,0.04,0.135405,0,0.522868,0.759664,0,0,0.079398,0.116041
3512,0,0.125,0.08,0.151453,0,0.44881,0.79251,0,0,0.145981,0.139531
3515,0,0.075,0.12,0.130374,0,0.440215,0.747347,0,0,0.085555,0.159113
3517,0,0.075,0.08,0.120626,0,0.545662,0.72458,0,0,0.075015,0.191076
3520,1,0.025,0,0.147919,0,0.492683,0.812792,0,0,0.004165,0.069273
3521,0,0.05,0.04,0.184752,0,0.453629,0.82595,0,0,0.053433,0.13254
3524,0,0.05,0.04,0.184752,0,0.453629,0.82595,0,0,0.053433,0.13254
3526,0,0.15,0.08,0.156728,0,0.512964,0.67805,0,0,0.168141,0.217316
3529,0,0.05,0,0.179741,0,0.494723,0.80886,0,0,0.023728,0.079502
3530,0,0.125,0,0.18339,0,0.556778,0.630204,0,0,0.091339,0.225606
3531,0,0.1,0,0.229635,0,0.492151,0.764419,0,0,0.057534,0.147238
3532,0,0.075,0,0.217531,0,0.503208,0.758091,0,0,0.05306,0.137601
3534,0,0.075,0.12,0.2755,0,0.429002,0.869205,0,0,0.073948,0.062308
3536,0,0.05,0,0.135896,0,0.506282,0.754102,0,0,0.048048,0.093095
3537,0,0.075,0,0.140528,0,0.476364,0.761721,0,0,0.057881,0.093097
3541,0,0.05,0,0.198723,0,0.462114,0.82061,0,0,0.048048,0.055706
3542,1,0.05,0,0.281435,0,0.515861,0.743093,0,0,0.052212,0.120723
3543,0,0.05,0,0.213953,0,0.509771,0.756988,0,0,0.052212,0.093948
3544,0,0.075,0.08,0.282914,0,0.4685,0.823837,0,0,0.093678,0.095731
3545,0,0.05,0.04,0.167933,0,0.521537,0.735006,0,0,0.059346,0.099155
3548,0,0.075,0,0.128592,0,0.56476,0.691148,0,0,0.04567,0.137086
3549,0,0,0,0.169873,0,0.540646,0.736133,0,0,0.017468,0.083085
3550,0,0.05,0,0.17792,0,0.515772,0.754218,0,0,0.043883,0.081661
3551,0,0,0,0.381688,0,0.572774,0.689852,0,0,0,0.087243
3554,0,0.025,0,0.083283,0,0.536319,0.755741,0,0,0.020052,0.093743
3556,0,0.125,0.08,0.129171,0,0.40068,0.811171,0,0,0.122677,0.085013
3558,0,0.05,0.16,0.107282,0,0.454545,0.846005,0,0,0.114386,0.053076
3562,0,0.075,0.04,0.083189,0,0.527775,0.700013,0,0,0.078215,0.161
3564,0,0.025,0,0.158969,0,0.47456,0.835677,0,0,0.026106,0.040049
3565,0,0.05,0.04,0.075154,0,0.47323,0.785698,0,0,0.063511,0.107953
3569,0,0.025,0.04,0.108493,0,0.503178,0.768875,0,0,0.041569,0.094931
3571,0,0.075,0,0.084997,0,0.471072,0.784668,0,0,0.075272,0.118807
3572,0,0.075,0,0.144671,0,0.477044,0.830507,0,0,0.075799,0.054854
3573,1,0.025,0,0.152528,0,0.479202,0.763925,0,0,0.095285,0.048294
3579,0,0.025,0,0.018682,0,0.483666,0.849879,0,0,0.004165,0.027776
3581,0,0.025,0,0.048582,0,0.543917,0.721975,0,0,0.021055,0.113405
3582,0,0.025,0,0.066066,0,0.573688,0.688076,0,0,0.008329,0.146597
3583,0,0.025,0,0.066066,0,0.573688,0.688076,0,0,0.008329,0.146597
3584,0,0.025,0,0.017175,0,0.459926,0.87758,0,0,0.004165,0.010878
3585,0,0.025,0,0.017175,0,0.459926,0.87758,0,0,0.004165,0.010878
3586,0,0.05,0,0.113066,0,0.569401,0.713195,0,0,0.020733,0.166356
3587,0,0.225,0.32,0.130324,0,0.433969,0.733945,0,0,0.233451,0.241767
3588,0,0.225,0.32,0.130324,0,0.430362,0.744213,0,0,0.233451,0.242982
3590,0,0.25,0.36,0.138961,0,0.411914,0.763347,0,0,0.259454,0.252619
3591,0,0.25,0.36,0.138961,0,0.411914,0.763347,0,0,0.259454,0.252619
3592,0,0.225,0.32,0.146444,0,0.459364,0.71515,0,0,0.233451,0.26373
3594,0,0.225,0.32,0.130324,0,0.441922,0.746232,0,0,0.233451,0.242982
3595,0,0.225,0.32,0.151402,0,0.447332,0.729001,0,0,0.233451,0.255281
3596,0,0.2,0.28,0.118367,0,0.446859,0.75198,0,0,0.211612,0.250838
3597,0,0.2,0.28,0.125617,0,0.449431,0.735639,0,0,0.207447,0.224896
3598,0,0.25,0.32,0.116668,0,0.46779,0.744125,0,0,0.219633,0.293058
3599,0,0.025,0,0.06683,0,0.494752,0.773601,0,0,0.034435,0.114595
3600,0,0.1,0.12,0.125786,0,0.464272,0.785197,0,0,0.104321,0.162822
3601,0,0,0,0.070865,0,0.583888,0.645264,0,0,0.063061,0.136893
3602,1,0.05,0,0.053993,0,0.56813,0.720256,0,0,0.035939,0.110979
3604,0,0.025,0.04,0.048124,0,0.553289,0.707211,0,0,0.038986,0.136327
3605,0,0.025,0,0.053015,0,0.551101,0.715709,0,0,0.030271,0.136919
3606,0,0,0,0.040206,0,0.615492,0.64434,0,0,0.008329,0.174335
3607,1,0.05,0.08,0.059207,0.333333,0.593585,0.633897,0,0,0.060143,0.226179
3608,0,0,0,0.039286,0,0.566859,0.713864,0,0,0.008329,0.128497
3610,0,0.025,0,0.080418,0,0.517073,0.738799,0,0,0.034744,0.082647
3611,0,0.05,0,0.050047,0,0.569667,0.671529,0,0,0.008329,0.19007
3614,1,0.025,0,0.074193,0.333333,0.529697,0.692355,0,0,0.023921,0.146585
3616,0,0,0,0.033103,0,0.508825,0.800377,0,0,0.004165,0.048267
3619,0,0.025,0,0.049677,0,0.472402,0.853634,0,0,0.020733,0.048862
3621,0,0.075,0,0.074521,0,0.434885,0.769673,0,0,0.0622,0.101938
3623,1,0.05,0,0.070481,0,0.633526,0.589747,0,0,0.030271,0.227639
3624,0,0.025,0,0.037941,0,0.605588,0.655926,0,0,0.004165,0.152035
3625,0,0.025,0,0.042856,0,0.586903,0.701148,0,0,0.008329,0.15263
3626,0,0.025,0,0.063852,0,0.583681,0.684845,0,0,0.008329,0.155047
3627,0,0.025,0,0.038746,0,0.603548,0.685619,0,0,0.004165,0.141157
3628,0,0.025,0,0.038746,0,0.589712,0.67529,0,0,0.004165,0.142371
3629,0,0.1,0.08,0.069797,0,0.572269,0.702472,0,0,0.063973,0.178517
3630,0,0.05,0,0.049786,0,0.578123,0.703779,0,0,0.016029,0.143559
3631,0,0.025,0,0.084865,0,0.605085,0.654441,0,0,0.004165,0.165536
3632,1,0.05,0.04,0.041689,0,0.594383,0.673627,0,0,0.030168,0.133947
3633,0,0.1,0.04,0.053228,0,0.508647,0.82895,0,0,0.038497,0.135137
3635,0,0.025,0,0.037941,0,0.620754,0.62701,0,0,0.004165,0.148392
3636,0,0.025,0,0.03654,0,0.646031,0.562934,0,0,0.004165,0.166505
3637,0,0.025,0,0.031958,0,0.512786,0.802746,0,0,0.004165,0.056716
3639,0,0.05,0.04,0.057248,0,0.503622,0.818067,0,0,0.030168,0.066353
3640,0,0.05,0,0.113066,0,0.563104,0.722706,0,0,0.020733,0.167571
3642,0,0.05,0,0.04267,0,0.539512,0.768862,0,0,0.020733,0.120047
3643,0,0.05,0,0.067575,0,0.598078,0.644812,0,0,0.016029,0.162874
3644,0,0.05,0,0.044834,0,0.559468,0.725276,0,0,0.020733,0.151416
3645,0,0.05,0.08,0.081078,0,0.509653,0.769533,0,0,0.073729,0.148366
3647,0,0.15,0.08,0.119586,0,0.508352,0.735774,0,0,0.134721,0.241255
3648,0,0.05,0.04,0.054086,0,0.506282,0.815465,0,0,0.030168,0.074802
3649,0,0.05,0,0.02843,0,0.508559,0.847739,0,0,0.008329,0.079067
3652,0,0.025,0,0.068435,0,0.594915,0.678607,0,0,0.008329,0.164929
3653,0,0.025,0,0.043918,0,0.576319,0.709689,0,0,0.008329,0.144181
3654,0,0.025,0,0.043918,0,0.576319,0.709689,0,0,0.008329,0.144181
3655,0,0.05,0,0.073388,0,0.569845,0.680168,0,0,0.030271,0.171918
3656,0,0.025,0,0.111283,0,0.601826,0.648663,0,0,0.008329,0.187556
3657,0,0.025,0,0.090424,0,0.591693,0.662304,0,0,0.008329,0.167345
3658,0,0.025,0,0.090424,0,0.591693,0.662304,0,0,0.008329,0.167345
3660,0,0.05,0.04,0.05539,0,0.468056,0.840012,0,0,0.041569,0.077826
3661,0,0.075,0.04,0.038842,0,0.470865,0.874686,0,0,0.023792,0.088111
3662,0,0.05,0,0.043227,0,0.599557,0.701483,0,0,0.016029,0.149631
3663,0,0.05,0,0.059701,0,0.566829,0.695462,0,0,0.038934,0.161648
3664,0,0.05,0.04,0.066868,0,0.585425,0.64505,0,0,0.041569,0.180368
3665,0,0.075,0,0.036881,0,0.452653,0.886225,0,0,0.012494,0.079662
3666,0,0.05,0,0.074073,0,0.551101,0.738864,0,0,0.024898,0.14984
3667,0,0.05,0,0.04727,0,0.533599,0.769946,0,0,0.024898,0.129092
3668,0,0.05,0,0.072039,0,0.519704,0.778129,0,0,0.024898,0.132723
3669,0,0.05,0,0.072039,0,0.519704,0.778129,0,0,0.024898,0.132723
3670,0,0.05,0,0.072039,0,0.523252,0.784603,0,0,0.024898,0.132723
3671,0,0.05,0,0.061784,0,0.534102,0.718247,0,0,0.034435,0.153199
3672,0,0.05,0,0.095615,0,0.496053,0.771384,0,0,0.034435,0.136558
3674,0,0.05,0,0.066003,0,0.473969,0.83858,0,0,0.03797,0.069969
3675,0,0.075,0.04,0.072586,0,0.531205,0.756286,0,0,0.063973,0.150792
3678,0,0.075,0,0.107081,0,0.509734,0.751134,0,0,0.049834,0.130508
3679,0,0.05,0,0.112503,0,0.590392,0.675718,0,0,0.016029,0.176613
3681,0,0.05,0,0.045606,0,0.5668,0.721873,0,0,0.016029,0.129089
3682,0,0.05,0,0.045606,0,0.5668,0.721873,0,0,0.016029,0.129089
3684,0,0.05,0,0.044354,0,0.575551,0.701813,0,0,0.016029,0.137539
3685,0,0.05,0,0.044354,0,0.575551,0.701813,0,0,0.016029,0.137539
3686,0,0.075,0,0.052099,0,0.541256,0.754806,0,0,0.032597,0.138134
3687,0,0.075,0,0.080592,0,0.546726,0.737575,0,0,0.032597,0.150433
3688,0,0.05,0,0.093159,0,0.612417,0.620975,0,0,0.016029,0.175173
3689,0,0.075,0,0.064244,0,0.549091,0.727326,0,0,0.049834,0.143557
3690,0,0.05,0,0.045606,0,0.566888,0.723177,0,0,0.016029,0.129089
3691,0,0.075,0,0.048924,0,0.453865,0.875865,0,0,0.020193,0.071805
3692,0,0.05,0.04,0.066639,0,0.415669,0.883973,0,0,0.03761,0.011473
3693,0,0.05,0,0.100416,0,0.459719,0.850929,0,0,0.041993,0.028345
3695,0,0.025,0,0.093636,0,0.390333,0.92277,0,0,0.034435,0.083216
3696,0,0.05,0,0.201528,0,0.552024,0.685944,0,0,0.052212,0.175997
3697,0,0.05,0,0.102122,0,0.480976,0.877458,0,0,0.037829,0.009637
3698,0,0.05,0,0.128669,0,0.50031,0.824407,0,0,0.057135,0.019315
3701,0,0.05,0,0.09493,0,0.486652,0.774029,0,0,0.048048,0.072347
3702,0,0.05,0,0.07825,0,0.512343,0.772076,0,0,0.048048,0.097695
3703,0,0.05,0,0.082894,0,0.482602,0.780616,0,0,0.048048,0.089245
3704,0,0.075,0,0.149404,0,0.487154,0.763564,0,0,0.069989,0.14016
3705,0,0.05,0,0.097254,0,0.52748,0.661733,0,0,0.100889,0.153146
3706,0,0.1,0.08,0.130104,0,0.420724,0.822303,0,0,0.089077,0.083796
3707,0,0.125,0,0.128248,0,0.427731,0.813462,0,0,0.098846,0.135653
3708,0,0.025,0,0.031024,0,0.540103,0.790255,0,0,0.004165,0.068808
3710,0,0.075,0.04,0.103939,0,0.593673,0.663188,0,0,0.063973,0.219576
3711,0,0.1,0.08,0.095198,0,0.517842,0.72176,0,0,0.090478,0.156196
3712,0,0.05,0.04,0.080417,0,0.554087,0.726433,0,0,0.058266,0.146556
3713,0,0.05,0,0.126088,0,0.58643,0.67654,0,0,0.03797,0.164538
3714,0,0.025,0,0.102263,0,0.583526,0.638974,0,0,0.026106,0.173639
3715,0,0.025,0.04,0.052899,0,0.538714,0.737253,0,0,0.03761,0.118833
3716,0,0.025,0.04,0.052899,0,0.538714,0.737253,0,0,0.03761,0.118833
3717,0,0.075,0.04,0.099216,0,0.499305,0.792767,0,0,0.074012,0.193624
3718,0,0,0,0.051778,0.333333,0.483725,0.866393,0,0,0.011324,0.033785
